student_id,first_name,middle_name,last_name,gender,date_of_birth,admission_date,class_level,study_group,attendance,disciplinary_count,suspension_count,family_income_level,daily_study_hours,daily_gaming_hours,computers_at_home,smartphone,has_job,mother_occupation,father_occupation,Agriculture,Geography,French,Economics,Biology,Igbo,History,Physics,Chemistry,Further Mathematics,Civic Education,Computer Science,Hausa,English Language,Government,Mathematics,Yoruba,Literature in English
ALA-202207131889,Ogechi,,Onwuka,F,2002-10-15,2022-07-13,12,Science,81.0,1,0,Upper Middle,2-3 Hours,2-3 Hours,1,Yes,No,Civil Servant,IT Specialist,50,51,,,100,,,86,59,74,,0,,80,,72,,
ALA-202208201890,Chibuike,Chioma,Okafor,M,2003-02-15,2022-08-20,12,Science,90.7,0,0,Upper Middle,1-2 Hours,0-1 Hour,1,No,No,Accountant,Architect,69,85,,,85,,,18,100,91,,100,,100,,100,,
ALA-202209131891,Ogechi,Emeka,Oludipe,F,2004-01-02,2022-09-13,12,Arts,89.3,1,0,Lower Middle,1-2 Hours,2-3 Hours,0,Yes,No,Architect,Tailor,100,,,30,,,77,,,,54,,,72,100,97,,71
ALA-202407301892,Idris,Oluseyi,Ismail,M,2006-12-11,2024-07-30,12,Arts,91.5,0,0,Lower Middle,2-3 Hours,2-3 Hours,1,Yes,No,Accountant,Tailor,50,,,5,,,100,,,,100,,98,93,32,73,,69
ALA-202207241893,Adebayo,,Obasanjo,M,2004-10-03,2022-07-24,12,Arts,88.4,0,0,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,Nurse,Civil Servant,86,,,100,,,88,,,,32,,,31,100,100,,88
ALA-202209201894,Yetunde,,Aliyu,F,2004-11-16,2022-09-20,12,Science,92.5,0,0,Lower Middle,1-2 Hours,0-1 Hour,0,Yes,No,Driver,Restaurant Owner,35,100,,,49,,,100,43,0,,42,,76,,100,,
ALA-202207291895,Yetunde,Abdul,Yusuf,F,2002-03-19,2022-07-29,12,Arts,83.4,1,0,Upper Middle,0-1 Hour,1-2 Hours,2,Yes,No,Doctor,Mechanic,99,,,0,,100,100,,,,39,,,100,49,100,,100
ALA-202307221896,Maryam,Oluwafemi,Ogunleye,F,2005-03-01,2023-07-22,12,Arts,92.2,0,0,Lower Middle,More than 3 hours,0-1 Hour,2,Yes,No,Contractor,Accountant,64,,,90,,,100,,,,100,,83,88,94,100,,39
ALA-202207271897,Adebisi,,Bello,M,2002-01-01,2022-07-27,12,Arts,77.6,1,1,Low,1-2 Hours,1-2 Hours,1,No,No,Electrician,Journalist,95,,,94,,,28,,,,100,,,89,60,100,,55
ALA-202208311898,Chukwudi,,Adesina,M,2002-01-05,2022-08-31,12,Arts,84.5,3,0,Low,0-1 Hour,0-1 Hour,0,Yes,No,Store Manager,At home,100,,,100,,,55,,,,100,,,87,83,43,100,100
ALA-202308081899,Omolara,Chukwu,Ibrahim,F,2003-03-26,2023-08-08,12,Science,88.7,0,0,Lower Middle,2-3 Hours,2-3 Hours,2,Yes,No,Banker,Teacher,100,100,,,100,,,73,49,63,,59,,69,,100,,
ALA-202206271900,Chinwe,Ade,Olanrewaju,F,2003-10-03,2022-06-27,12,Science,89.8,0,0,Upper Middle,1-2 Hours,1-2 Hours,0,No,No,Lawyer,Architect,100,100,,,81,,,100,30,100,,41,,84,,100,,
ALA-202208261901,Oluwaseyi,Ade,Adesina,F,2002-07-10,2022-08-26,12,Science,85.6,0,0,Upper Middle,2-3 Hours,0-1 Hour,3,No,No,Nurse,Shopkeeper,23,56,,,60,,,94,87,44,,78,,46,,100,,
ALA-202407101902,Ngozi,Chima,Nwosu,F,2005-05-02,2024-07-10,12,Arts,90.6,1,0,Lower Middle,0-1 Hour,0-1 Hour,1,Yes,No,Fisherman,Carpenter,97,,,14,,100,40,,,,100,,,82,90,74,,71
ALA-202206231903,Ayodele,,Okonkwo,M,2002-03-24,2022-06-23,12,Arts,89.0,1,0,High,More than 3 hours,1-2 Hours,3,Yes,No,Police Officer,Lawyer,100,,100,77,,100,71,,,,0,,,100,83,84,,24
ALA-202309021904,Tunde,,Aliyu,M,2005-06-18,2023-09-02,12,Science,84.3,0,0,Lower Middle,0-1 Hour,0-1 Hour,1,Yes,No,At home,Farmer,100,100,,,68,,,45,100,100,,26,,31,,74,,
ALA-202309221905,Onyeka,Oluseyi,Nwosu,M,2005-02-09,2023-09-22,12,Science,84.2,0,0,Upper Middle,2-3 Hours,More than 3 hours,0,Yes,No,Painter,Fisherman,100,74,,,100,,,93,39,100,,100,,100,,92,,
ALA-202408181906,Rasheedat,Abiodun,Usman,F,2005-12-26,2024-08-18,12,Arts,81.0,1,0,Lower Middle,1-2 Hours,0-1 Hour,1,No,No,Journalist,Contractor,90,,,26,,,100,,,,82,,,95,98,100,91,78
ALA-202309251907,Babatunde,Adewale,Adesina,M,2002-08-05,2023-09-25,12,Arts,94.9,0,0,Low,0-1 Hour,0-1 Hour,3,Yes,No,Real Estate Agent,Pastor/Imam,100,,,89,,,100,,,,100,,,86,41,74,81,100
ALA-202206261908,Abiodun,,Okoye,M,2004-07-17,2022-06-26,12,Arts,95.0,1,0,Lower Middle,More than 3 hours,1-2 Hours,4,Yes,No,Market Trader,Musician,100,,87,100,,77,100,,,,50,,,46,81,100,,100
ALA-202209261909,Halima,Abiodun,Nwankwo,F,2004-09-20,2022-09-26,12,Science,94.0,1,0,Low,1-2 Hours,2-3 Hours,2,Yes,No,At home,Artist,59,24,,,99,,,87,95,9,,0,,90,,58,,
ALA-202407031910,Titilayo,Segun,Yusuf,F,2004-12-22,2024-07-03,12,Arts,95.6,1,1,Low,2-3 Hours,1-2 Hours,4,Yes,No,Musician,Construction Worker,10,,,9,,,0,,,,67,,84,68,48,100,92,100
ALA-202207241911,Hakeem,Abdul,Nwankwo,M,2004-03-27,2022-07-24,12,Science,92.4,0,0,Low,1-2 Hours,1-2 Hours,1,Yes,No,Contractor,Shopkeeper,100,50,,,100,,,64,100,94,,63,,0,,53,,
ALA-202309251912,Idris,Emeka,Adeniyi,M,2004-03-28,2023-09-25,12,Science,81.9,3,1,Low,1-2 Hours,2-3 Hours,0,Yes,No,At home,Barber/Hairdresser,65,100,,,0,,,100,100,86,,48,,100,,100,,
ALA-202407051913,Onyeka,,Oluwaseun,M,2004-04-26,2024-07-05,12,Arts,79.5,0,0,Upper Middle,1-2 Hours,0-1 Hour,3,Yes,No,Engineer,Carpenter,80,,,99,,,49,,,,88,,,100,89,38,100,41
ALA-202208161914,Fatima,Segun,Okonkwo,F,2003-01-07,2022-08-16,12,Science,95.4,1,0,Lower Middle,1-2 Hours,0-1 Hour,0,Yes,No,At home,Restaurant Owner,100,32,,,0,,,100,73,53,,55,,29,,100,,
ALA-202408271915,Chibuike,,Njoku,M,2003-11-08,2024-08-27,12,Arts,89.5,2,0,Low,2-3 Hours,1-2 Hours,1,Yes,No,Construction Worker,Musician,5,,,100,,60,100,,,,42,,72,90,62,100,,97
ALA-202307241916,Adebayo,Chinwe,Adewale,M,2005-09-17,2023-07-24,12,Arts,94.9,2,0,Lower Middle,0-1 Hour,2-3 Hours,2,Yes,No,Lawyer,At home,100,,58,91,,100,67,,,,84,,,100,100,86,,100
ALA-202309081917,Victoria,Chidi,Usman,F,2005-07-12,2023-09-08,12,Arts,83.7,3,0,Upper Middle,More than 3 hours,More than 3 hours,1,Yes,No,At home,Civil Servant,68,,,93,,86,60,,,,61,,,97,100,100,,85
ALA-202207231918,Chinua,Onyeka,Adewale,M,2003-07-29,2022-07-23,12,Science,83.5,0,0,Low,1-2 Hours,2-3 Hours,1,Yes,No,Restaurant Owner,Tailor,56,65,,,19,,,44,100,95,,54,,100,,95,,
ALA-202307291919,Ronke,Oluwafemi,Yusuf,F,2003-01-13,2023-07-29,12,Arts,93.3,1,0,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,Accountant,Store Manager,100,,,57,,,75,,,,100,,100,54,56,100,,100
ALA-202408011920,Ikenna,Oluwafemi,Amadi,M,2005-07-03,2024-08-01,12,Science,78.8,2,0,Upper Middle,2-3 Hours,1-2 Hours,0,Yes,No,Civil Servant,Chef,83,86,,,78,,,100,59,61,,100,,24,,49,,
ALA-202208041921,Damilola,Adewale,Lawal,M,2003-05-25,2022-08-04,12,Science,81.8,1,0,Lower Middle,2-3 Hours,1-2 Hours,0,Yes,No,Artist,Security Guard,84,100,,,68,,,100,59,72,,100,,56,,59,,
ALA-202409101922,Mohammed,Folake,Oludipe,M,2005-02-09,2024-09-10,12,Science,86.0,3,0,Upper Middle,0-1 Hour,0-1 Hour,2,Yes,No,At home,Engineer,100,56,,,42,,,90,79,100,,100,,100,,56,,
ALA-202308191923,Chinedu,,Lawal,M,2004-01-12,2023-08-19,12,Arts,78.3,0,0,Lower Middle,2-3 Hours,More than 3 hours,1,Yes,No,Restaurant Owner,Painter,12,,,100,,,100,,,,81,,,100,60,100,,14
ALA-202409041924,Precious,,Adewale,F,2004-01-02,2024-09-04,12,Arts,95.0,1,0,Upper Middle,1-2 Hours,0-1 Hour,0,Yes,No,Contractor,Pastor/Imam,96,,,100,,,91,,,,100,,,88,100,46,100,79
ALA-202408201925,Oluwaseyi,Chibuike,Lawal,F,2004-01-29,2024-08-20,12,Arts,89.1,0,0,High,2-3 Hours,1-2 Hours,0,Yes,No,Nurse,IT Specialist,100,,100,39,,9,100,,,,100,,,14,61,88,,100
ALA-202409181926,Maryam,,Abubakar,F,2006-08-19,2024-09-18,12,Arts,88.3,1,0,High,1-2 Hours,2-3 Hours,0,Yes,No,Lawyer,Pharmacist,100,,95,92,,,59,,,,86,,,28,61,64,,100
ALA-202309151927,Tunde,,Adekunle,M,2003-12-08,2023-09-15,12,Arts,78.8,1,1,Lower Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,Secretary,100,,,100,,,33,,,,94,,,100,100,100,55,49
ALA-202208161928,Olufemi,Emeka,Ismail,M,2003-09-20,2022-08-16,12,Arts,84.2,1,1,Low,1-2 Hours,1-2 Hours,2,No,No,At home,Architect,100,,,78,,,43,,,,100,,,100,65,95,,69
ALA-202409261929,Fatima,Oluseyi,Afolabi,F,2004-01-29,2024-09-26,12,Arts,82.7,0,0,Lower Middle,1-2 Hours,2-3 Hours,0,Yes,No,At home,Market Trader,100,,,58,,55,100,,,,100,,,100,89,69,,52
ALA-202208061930,Gbenga,Ngozi,Amadi,M,2003-01-20,2022-08-06,12,Science,80.3,0,0,Low,1-2 Hours,0-1 Hour,1,Yes,No,Accountant,Professor,76,100,,,16,,,95,100,30,,100,,100,,100,,
ALA-202209301931,Chibuike,,Chukwuma,M,2004-07-25,2022-09-30,12,Arts,84.6,1,0,Lower Middle,1-2 Hours,1-2 Hours,0,Yes,No,Doctor,Construction Worker,34,,,100,,,95,,,,84,,,61,59,78,100,69
ALA-202309151932,Olamide,,Musa,M,2003-07-01,2023-09-15,12,Arts,84.6,1,1,Low,1-2 Hours,1-2 Hours,0,Yes,No,At home,Restaurant Owner,73,,43,100,,,100,,,,79,,,84,61,40,,13
ALA-202209081933,Zainab,Abdul,Chukwuma,F,2002-04-02,2022-09-08,12,Science,91.7,1,0,Upper Middle,0-1 Hour,1-2 Hours,0,Yes,No,Journalist,Real Estate Agent,100,93,,,100,,,68,100,100,,91,,100,,31,,
ALA-202409021934,Adebayo,,Chukwuma,M,2004-03-12,2024-09-02,12,Arts,90.9,2,0,Lower Middle,2-3 Hours,1-2 Hours,2,Yes,No,Accountant,Security Guard,86,,,100,,,100,,,,38,,100,85,100,81,,58
ALA-202407161935,Adewale,Folake,Onwuka,M,2006-08-11,2024-07-16,12,Science,91.8,0,0,Low,0-1 Hour,0-1 Hour,2,Yes,No,Chef,Farmer,100,81,,,100,,,78,91,42,,100,,44,,22,,
ALA-202408261936,Omolara,Segun,Oluwaseun,F,2006-06-30,2024-08-26,12,Arts,84.5,0,0,Low,2-3 Hours,0-1 Hour,0,Yes,No,Security Guard,Musician,100,,,74,,53,63,,,,100,,100,100,53,100,,83
ALA-202307091937,Idris,,Abdullahi,M,2005-06-12,2023-07-09,12,Science,92.4,0,0,Upper Middle,0-1 Hour,0-1 Hour,1,Yes,No,Engineer,Artist,55,56,,,77,,,84,100,92,,47,,100,,55,,
ALA-202207021938,Chioma,,Okonkwo,F,2003-05-31,2022-07-02,12,Science,89.5,0,0,Lower Middle,2-3 Hours,0-1 Hour,1,No,No,Barber/Hairdresser,Painter,89,17,,,100,,,36,97,40,,86,,100,,100,,
ALA-202207111939,Chinwe,,Eze,F,2004-08-14,2022-07-11,12,Arts,89.0,2,0,Lower Middle,1-2 Hours,2-3 Hours,2,Yes,No,At home,Police Officer,78,,,41,,,70,,,,100,,,46,84,79,100,100
ALA-202307021940,Olamide,Abiodun,Nduka,M,2004-04-21,2023-07-02,12,Science,87.3,0,0,Upper Middle,0-1 Hour,2-3 Hours,0,Yes,No,Security Guard,Cleaner,36,98,,,82,,,6,87,94,,70,,100,,87,,
ALA-202407141941,Ayodele,,Okoro,M,2004-08-30,2024-07-14,12,Science,83.9,0,0,Low,2-3 Hours,0-1 Hour,1,Yes,No,Civil Servant,IT Specialist,100,93,,,73,,,22,95,100,,100,,94,,98,,
ALA-202307141942,Babatunde,Ade,Nwachukwu,M,2005-04-17,2023-07-14,12,Arts,92.5,0,0,Lower Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,Banker,85,,,83,,,51,,,,100,,,100,48,59,,73
ALA-202309041943,Chinua,,Okonkwo,M,2002-05-27,2023-09-04,12,Arts,93.7,0,0,Low,0-1 Hour,0-1 Hour,1,Yes,No,Sales Representative,Carpenter,17,,,100,,77,100,,,,78,,100,35,96,100,,100
ALA-202308051944,Idris,Oluwafemi,Hassan,M,2005-05-04,2023-08-05,12,Arts,88.3,0,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,Lawyer,At home,84,,,100,,,93,,,,91,,100,80,27,100,,0
ALA-202207251945,Bukola,Chidi,Bello,F,2003-08-02,2022-07-25,12,Arts,86.9,1,0,Lower Middle,0-1 Hour,0-1 Hour,2,Yes,No,At home,Carpenter,85,,,84,,,65,,,,85,,,46,100,100,,73
ALA-202209051946,Hakeem,,Adeniyi,M,2003-10-05,2022-09-05,12,Arts,86.9,0,0,Lower Middle,2-3 Hours,1-2 Hours,3,Yes,No,Store Manager,Electrician,17,,,100,,,96,,,,88,,,100,100,100,,100
ALA-202407121947,Olabisi,Adewale,Mohammed,F,2004-12-07,2024-07-12,12,Arts,89.6,0,0,Lower Middle,2-3 Hours,0-1 Hour,1,Yes,No,Security Guard,Civil Servant,40,,,100,,,100,,,,52,,,100,100,28,15,10
ALA-202209261948,Sarah,Chukwu,Afolabi,F,2003-09-29,2022-09-26,12,Arts,80.0,0,0,Upper Middle,1-2 Hours,More than 3 hours,1,Yes,No,Secretary,Driver,26,,,82,,,100,,,,100,,,84,19,93,,100
ALA-202207061949,Tunde,,Oludipe,M,2004-08-18,2022-07-06,12,Science,86.8,0,0,Upper Middle,2-3 Hours,2-3 Hours,4,Yes,No,At home,Accountant,60,35,,,80,,,20,28,65,,45,,16,,100,,
ALA-202207041950,Oluwaseun,,Bello,M,2003-02-27,2022-07-04,12,Science,91.5,1,1,Upper Middle,2-3 Hours,0-1 Hour,0,Yes,No,Architect,Architect,12,50,,,100,,,100,69,87,,85,,100,,0,,
ALA-202407231951,Adewale,Adewale,Eze,M,2006-03-17,2024-07-23,12,Science,89.3,0,0,Lower Middle,0-1 Hour,More than 3 hours,1,Yes,No,Pharmacist,Restaurant Owner,61,100,,,100,,,100,100,56,,52,,97,,100,,
ALA-202207121952,Chidi,Chidi,Adesina,M,2002-06-23,2022-07-12,12,Science,92.9,0,0,Lower Middle,1-2 Hours,0-1 Hour,2,Yes,No,At home,Cleaner,100,61,,,0,,,70,73,77,,44,,58,,52,,
ALA-202309021953,Olanrewaju,Chidi,Adekunle,M,2003-12-29,2023-09-02,12,Arts,88.1,0,0,Lower Middle,2-3 Hours,0-1 Hour,0,Yes,No,At home,Fisherman,35,,,100,,,65,,,,32,,,59,37,100,,56
ALA-202409071954,Kayode,Emeka,Nwachukwu,M,2004-07-18,2024-09-07,12,Science,85.4,0,0,Lower Middle,2-3 Hours,1-2 Hours,0,No,No,Teacher,Real Estate Agent,51,12,,,100,,,8,62,15,,14,,56,,100,,
ALA-202409121955,Rasheedat,,Musa,F,2005-07-28,2024-09-12,12,Science,90.6,0,0,Lower Middle,2-3 Hours,0-1 Hour,1,Yes,No,At home,Doctor,100,100,,,75,,,95,82,90,,97,,96,,48,,
ALA-202306261956,Ronke,,Nwachukwu,F,2003-11-28,2023-06-26,12,Science,81.0,0,0,Upper Middle,0-1 Hour,1-2 Hours,2,Yes,No,At home,Security Guard,35,90,,,82,,,66,100,40,,100,,100,,54,,
ALA-202309161957,Adewale,,Adeniyi,M,2004-08-31,2023-09-16,12,Arts,90.7,0,0,Low,2-3 Hours,1-2 Hours,1,Yes,No,Security Guard,Pastor/Imam,71,,98,22,,,21,,,,100,,62,45,100,100,,100
ALA-202308031958,Precious,Adewale,Adeniyi,F,2005-12-29,2023-08-03,12,Science,90.3,3,0,High,2-3 Hours,0-1 Hour,1,Yes,No,At home,Sales Representative,28,100,,,60,,,0,0,79,,100,,100,,100,,
ALA-202206181959,Rasheedat,Chioma,Mohammed,F,2002-06-03,2022-06-18,12,Science,81.7,0,0,Low,2-3 Hours,1-2 Hours,0,Yes,No,Artist,At home,100,100,,,5,,,24,92,100,,100,,96,,40,,
ALA-202209221960,Olusegun,Oluseyi,Usman,M,2004-12-01,2022-09-22,12,Science,86.1,0,0,Upper Middle,2-3 Hours,0-1 Hour,4,Yes,No,Pastor/Imam,Electrician,72,100,,,98,,,100,32,100,,49,,5,,100,,
ALA-202309121961,Damilola,Ade,Bello,M,2004-12-15,2023-09-12,12,Science,91.0,0,0,Upper Middle,2-3 Hours,0-1 Hour,2,Yes,No,At home,Pharmacist,100,100,,,95,,,100,100,93,,94,,100,,50,,
ALA-202209201962,Zainab,,Nwachukwu,F,2004-05-11,2022-09-20,12,Science,82.0,0,0,Low,2-3 Hours,0-1 Hour,0,Yes,No,IT Specialist,Contractor,100,100,,,90,,,79,70,57,,98,,71,,100,,
ALA-202408021963,Emmanuel,Tunde,Adewale,M,2004-01-06,2024-08-02,12,Arts,85.7,4,0,Upper Middle,2-3 Hours,1-2 Hours,1,Yes,No,Carpenter,Musician,76,,,76,,76,82,,,,10,,50,92,64,97,100,100
ALA-202208231964,Sarah,Emeka,Ogunleye,F,2003-06-25,2022-08-23,12,Science,92.6,0,0,Upper Middle,2-3 Hours,2-3 Hours,0,Yes,No,At home,Market Trader,100,28,,,80,,,33,42,100,,69,,100,,35,,
ALA-202208261965,Olamide,Ade,Nduka,M,2004-03-06,2022-08-26,12,Science,95.9,0,0,Upper Middle,2-3 Hours,1-2 Hours,3,Yes,No,Police Officer,Police Officer,18,90,,,100,,,38,99,99,,100,,100,,9,,
ALA-202209181966,Chiamaka,,Ahmed,F,2002-08-18,2022-09-18,12,Arts,87.9,0,0,Lower Middle,1-2 Hours,0-1 Hour,1,Yes,No,At home,Pharmacist,58,,100,91,,,39,,,,100,,100,100,100,73,,63
ALA-202407111967,Chidi,Tunde,Adewale,M,2004-07-15,2024-07-11,12,Science,92.3,0,0,Low,1-2 Hours,2-3 Hours,0,Yes,No,Secretary,Store Manager,100,100,,,98,,,61,34,40,,94,,100,,100,,
ALA-202206161968,Oluwaseun,,Bello,M,2004-06-01,2022-06-16,12,Arts,89.7,0,0,Lower Middle,More than 3 hours,0-1 Hour,0,Yes,No,Electrician,Nurse,45,,,92,,93,65,,,,97,,,93,65,85,,44
ALA-202207071969,Funmilayo,Chioma,Lawal,F,2002-12-16,2022-07-07,12,Science,97.8,1,0,Lower Middle,1-2 Hours,0-1 Hour,1,Yes,No,Pastor/Imam,Cleaner,90,77,,,19,,,100,69,82,,3,,85,,26,,
ALA-202308091970,Olanrewaju,Oluseyi,Okoro,M,2005-08-07,2023-08-09,12,Science,84.7,0,0,Upper Middle,1-2 Hours,1-2 Hours,2,Yes,No,Tailor,At home,73,85,,,70,,,72,80,51,,100,,81,,42,,
ALA-202407071971,Babatunde,,Chukwu,M,2006-04-28,2024-07-07,12,Arts,95.8,0,0,Upper Middle,1-2 Hours,0-1 Hour,1,Yes,No,Driver,Architect,100,,,100,,67,71,,,,83,,,88,100,74,,87
ALA-202407091972,Ayodele,Ola,Hassan,M,2006-02-06,2024-07-09,12,Arts,90.1,0,0,Lower Middle,0-1 Hour,1-2 Hours,0,No,No,Carpenter,Carpenter,0,,,68,,,100,,,,52,,,75,61,78,,100
ALA-202408121973,Ifeoma,Oluwafemi,Oluwaseun,F,2005-12-22,2024-08-12,12,Arts,82.1,2,1,Lower Middle,1-2 Hours,1-2 Hours,1,Yes,No,Journalist,Nurse,52,,,58,,,100,,,,100,,85,100,0,100,,100
ALA-202408121974,Olabisi,,Nduka,F,2004-11-21,2024-08-12,12,Arts,80.5,1,1,Lower Middle,2-3 Hours,1-2 Hours,0,Yes,No,Lawyer,Driver,100,,,100,,100,75,,,,68,,22,31,100,76,,100
ALA-202309191975,Adewale,Oluseyi,Adegoke,M,2004-11-17,2023-09-19,12,Arts,89.1,1,0,Low,1-2 Hours,1-2 Hours,1,Yes,No,Civil Servant,Engineer,100,,1,100,,,92,,,,92,,,100,41,76,56,21
ALA-202208201976,Onyeka,,Obasanjo,M,2003-07-01,2022-08-20,12,Science,87.3,0,0,Lower Middle,1-2 Hours,2-3 Hours,1,Yes,No,Banker,Cleaner,100,86,,,100,,,84,76,69,,36,,47,,80,,
ALA-202206151977,Olusegun,Oluseyi,Musa,M,2004-06-14,2022-06-15,12,Science,92.9,0,0,Lower Middle,1-2 Hours,1-2 Hours,1,Yes,No,Barber/Hairdresser,Pharmacist,99,88,,,76,,,87,40,100,,93,,50,,100,,
ALA-202407091978,Oluwakemi,Oluwafemi,Adegoke,F,2006-11-22,2024-07-09,12,Science,86.9,2,0,Upper Middle,1-2 Hours,2-3 Hours,2,Yes,No,At home,Accountant,64,60,,,58,,,100,100,37,,100,,76,,48,,
ALA-202407151979,Damilola,,Adebayo,M,2004-11-17,2024-07-15,12,Arts,86.3,1,0,Upper Middle,2-3 Hours,1-2 Hours,3,Yes,No,Pharmacist,Carpenter,100,,93,100,,,49,,,,100,,,100,59,61,,100
ALA-202307221980,Adaeze,Chidi,Mohammed,F,2005-10-01,2023-07-22,12,Arts,76.6,1,0,Lower Middle,0-1 Hour,1-2 Hours,4,Yes,No,Accountant,Banker,78,,,100,,,47,,,,88,,,100,36,76,,70
ALA-202408101981,Olufemi,Bello,Abubakar,M,2005-09-22,2024-08-10,12,Arts,88.4,2,0,Upper Middle,0-1 Hour,1-2 Hours,0,Yes,No,Restaurant Owner,Mechanic,82,,,100,,,79,,,,74,,,68,96,34,,65
ALA-202307071982,Sarah,Tunde,Afolabi,F,2005-02-25,2023-07-07,12,Arts,77.5,0,0,High,1-2 Hours,1-2 Hours,3,Yes,No,Artist,Musician,84,,100,100,,,100,,,,100,,,57,29,57,,100
ALA-202307111983,Chukwudi,Oluwafemi,Obasanjo,M,2004-08-20,2023-07-11,12,Science,96.9,2,0,Low,2-3 Hours,2-3 Hours,0,Yes,No,Barber/Hairdresser,Sales Representative,86,64,,,100,,,100,98,100,,8,,83,,70,,
ALA-202308031984,Grace,,Adeyemi,F,2004-07-10,2023-08-03,12,Science,89.4,0,0,High,1-2 Hours,0-1 Hour,1,Yes,No,Sales Representative,Chef,100,100,,,100,,,52,100,75,,74,,51,,42,,
ALA-202407171985,Folake,Oluseyi,Oluwaseun,F,2005-11-20,2024-07-17,12,Science,83.9,0,0,Lower Middle,1-2 Hours,1-2 Hours,3,Yes,No,At home,Pastor/Imam,80,68,,,95,,,39,42,44,,100,,13,,100,,
ALA-202308301986,Uche,,Lawal,M,2003-04-16,2023-08-30,12,Science,83.2,0,0,Lower Middle,2-3 Hours,0-1 Hour,2,Yes,No,Security Guard,Farmer,74,40,,,76,,,41,100,100,,55,,94,,85,,
ALA-202209281987,Adekunle,,Nwachukwu,M,2002-10-04,2022-09-28,12,Arts,79.3,0,0,High,0-1 Hour,More than 3 hours,0,Yes,No,Sales Representative,Carpenter,92,,,52,,24,31,,,,76,,,91,29,54,,83
ALA-202309201988,Hadiza,Adewale,Lawal,F,2005-11-20,2023-09-20,12,Arts,92.4,0,0,High,1-2 Hours,1-2 Hours,1,Yes,No,At home,Painter,71,,,84,,,77,,,,64,,100,100,34,96,29,15
ALA-202209241989,Omolara,Ngozi,Abubakar,F,2004-09-28,2022-09-24,12,Arts,82.4,3,0,Lower Middle,2-3 Hours,2-3 Hours,0,Yes,No,Police Officer,Doctor,100,,100,10,,,61,,,,92,,,32,57,100,,76
ALA-202307011990,Adenike,Segun,Oludipe,F,2004-08-11,2023-07-01,12,Arts,85.4,0,0,High,2-3 Hours,More than 3 hours,1,Yes,No,Restaurant Owner,Carpenter,100,,,100,,,65,,,,42,,,85,100,53,,0
ALA-202208141991,Samuel,Abiodun,Oluwaseun,M,2003-02-10,2022-08-14,12,Arts,89.1,0,0,Upper Middle,1-2 Hours,0-1 Hour,0,Yes,No,At home,Shopkeeper,95,,,0,,,46,,,,6,,,100,100,55,84,58
ALA-202208251992,Damilola,Abdul,Chukwuma,M,2003-08-30,2022-08-25,12,Science,97.8,1,0,Low,0-1 Hour,0-1 Hour,1,No,No,Chef,Artist,100,71,,,43,,,87,87,81,,82,,100,,57,,
ALA-202308021993,Emeka,,Hassan,M,2005-03-14,2023-08-02,12,Arts,89.0,1,0,Lower Middle,1-2 Hours,More than 3 hours,1,Yes,No,At home,Mechanic,78,,,26,,,76,,,,58,,100,100,100,100,72,100
ALA-202408171994,Blessing,Onyeka,Aliyu,F,2004-09-12,2024-08-17,12,Science,86.7,0,0,Upper Middle,2-3 Hours,0-1 Hour,0,No,No,Shopkeeper,Construction Worker,20,14,,,100,,,74,52,100,,75,,69,,100,,
ALA-202308161995,Chioma,Ade,Oludipe,F,2005-09-20,2023-08-16,12,Arts,95.7,0,0,Upper Middle,2-3 Hours,0-1 Hour,1,Yes,No,At home,Accountant,66,,,87,,24,100,,,,75,,,62,100,66,,100
ALA-202208181996,Aisha,Tunde,Nwankwo,F,2004-07-24,2022-08-18,12,Science,87.1,1,0,Upper Middle,1-2 Hours,More than 3 hours,2,No,No,Professor,Restaurant Owner,88,43,,,60,,,100,97,90,,14,,0,,100,,
ALA-202407091997,Mohammed,Ngozi,Okafor,M,2005-12-04,2024-07-09,12,Arts,90.9,0,0,Low,2-3 Hours,2-3 Hours,1,Yes,No,Mechanic,Police Officer,84,,85,93,,,46,,,,97,,,100,33,61,,68
ALA-202309041998,Adenike,Chidi,Oludipe,F,2002-02-04,2023-09-04,12,Arts,87.1,0,0,Low,1-2 Hours,1-2 Hours,1,Yes,No,Engineer,Carpenter,91,,,53,,,97,,,,80,,,77,95,9,,100
ALA-202309091999,Tunde,Chidi,Adebayo,M,2003-01-29,2023-09-09,12,Arts,94.0,0,0,Upper Middle,2-3 Hours,1-2 Hours,1,Yes,No,Restaurant Owner,Secretary,100,,,100,,54,100,,,,100,,75,82,100,100,,100
ALA-202208302000,Samuel,Chioma,Ibrahim,M,2004-04-26,2022-08-30,12,Arts,94.5,3,0,Low,1-2 Hours,1-2 Hours,0,Yes,No,Artist,At home,0,,,40,,100,88,,,,24,,,58,1,85,,100
ALA-202206182001,David,Abiodun,Adegoke,M,2002-06-19,2022-06-18,12,Arts,85.9,0,0,Lower Middle,2-3 Hours,More than 3 hours,1,Yes,No,At home,Restaurant Owner,100,,,61,,,95,,,,100,,,89,75,100,36,100
